ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
15552
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.0462160133516470e+01
0.0000000000000000e+00 2.6381004529774820e+01
0.0000000000000000e+00 2.2385024637020169e+02
ITEM: ATOMS mass type xs ys zs
55.85 2 0.0833333 0 0
55.85 2 0.0416667 0.0833333 0
58.69 1 0.125 0.0833333 0
55.85 2 0 0 0
58.69 1 0.0833333 0.166667 0
58.69 1 0 0.166667 0
55.85 2 0 0.111111 0.00925925
55.85 2 0.0833333 0.111111 0.00925925
58.69 1 0.125 0.0277778 0.00925925
55.85 2 0.0416667 0.0277778 0.00925925
58.69 1 0.25 0 0
55.85 2 0.208333 0.0833333 0
58.69 1 0.166667 0 0
58.69 1 0.25 0.166667 0
55.85 2 0.166667 0.166667 0
55.85 2 0.166667 0.111111 0.00925925
58.69 1 0.25 0.111111 0.00925925
58.69 1 0.208333 0.0277778 0.00925925
58.69 1 0.291667 0.0833333 0
58.69 1 0.291667 0.0277778 0.00925925
55.85 2 0.416667 0 0
55.85 2 0.375 0.0833333 0
58.69 1 0.333333 0 0
55.85 2 0.416667 0.166667 0
55.85 2 0.333333 0.166667 0
58.69 1 0.333333 0.111111 0.00925925
58.69 1 0.416667 0.111111 0.00925925
55.85 2 0.375 0.0277778 0.00925925
55.85 2 0.458333 0.0833333 0
58.69 1 0.458333 0.0277778 0.00925925
58.69 1 0.541667 0.0833333 0
55.85 2 0.5 0 0
55.85 2 0.5 0.166667 0
58.69 1 0.5 0.111111 0.00925925
58.69 1 0.541667 0.0277778 0.00925925
58.69 1 0.583333 0 0
58.69 1 0.625 0.0833333 0
55.85 2 0.583333 0.166667 0
58.69 1 0.583333 0.111111 0.00925925
58.69 1 0.625 0.0277778 0.00925925
58.69 1 0.708333 0.0833333 0
58.69 1 0.666667 0 0
58.69 1 0.666667 0.166667 0
58.69 1 0.666667 0.111111 0.00925925
55.85 2 0.708333 0.0277778 0.00925925
58.69 1 0.75 0 0
58.69 1 0.791667 0.0833333 0
58.69 1 0.75 0.166667 0
58.69 1 0.75 0.111111 0.00925925
55.85 2 0.791667 0.0277778 0.00925925
55.85 2 0.833333 0 0
55.85 2 0.833333 0.166667 0
55.85 2 0.833333 0.111111 0.00925925
58.69 1 0.916667 0 0
55.85 2 0.875 0.0833333 0
58.69 1 0.958333 0.0833333 0
58.69 1 0.916667 0.166667 0
58.69 1 0.916667 0.111111 0.00925925
58.69 1 0.958333 0.0277778 0.00925925
58.69 1 0.875 0.0277778 0.00925925
58.69 1 0.125 0.25 0
55.85 2 0.0416667 0.25 0
55.85 2 0 0.277778 0.00925925
55.85 2 0.0833333 0.277778 0.00925925
58.69 1 0.125 0.194444 0.00925925
55.85 2 0.0416667 0.194444 0.00925925
55.85 2 0.0833333 0.333333 0
58.69 1 0 0.333333 0
55.85 2 0.208333 0.25 0
55.85 2 0.166667 0.277778 0.00925925
55.85 2 0.25 0.277778 0.00925925
58.69 1 0.208333 0.194444 0.00925925
58.69 1 0.25 0.333333 0
58.69 1 0.166667 0.333333 0
55.85 2 0.291667 0.25 0
58.69 1 0.291667 0.194444 0.00925925
55.85 2 0.375 0.25 0
58.69 1 0.333333 0.277778 0.00925925
55.85 2 0.416667 0.277778 0.00925925
58.69 1 0.375 0.194444 0.00925925
58.69 1 0.416667 0.333333 0
55.85 2 0.333333 0.333333 0
58.69 1 0.458333 0.25 0
55.85 2 0.458333 0.194444 0.00925925
58.69 1 0.541667 0.25 0
58.69 1 0.5 0.277778 0.00925925
55.85 2 0.541667 0.194444 0.00925925
55.85 2 0.5 0.333333 0
55.85 2 0.625 0.25 0
58.69 1 0.583333 0.277778 0.00925925
58.69 1 0.625 0.194444 0.00925925
55.85 2 0.583333 0.333333 0
58.69 1 0.708333 0.25 0
55.85 2 0.666667 0.277778 0.00925925
58.69 1 0.708333 0.194444 0.00925925
55.85 2 0.666667 0.333333 0
55.85 2 0.791667 0.25 0
58.69 1 0.75 0.277778 0.00925925
55.85 2 0.791667 0.194444 0.00925925
55.85 2 0.75 0.333333 0
55.85 2 0.833333 0.277778 0.00925925
55.85 2 0.833333 0.333333 0
58.69 1 0.958333 0.25 0
58.69 1 0.875 0.25 0
58.69 1 0.916667 0.277778 0.00925925
55.85 2 0.958333 0.194444 0.00925925
55.85 2 0.875 0.194444 0.00925925
55.85 2 0.916667 0.333333 0
58.69 1 0.0416667 0.416667 0
55.85 2 0.125 0.416667 0
55.85 2 0.0833333 0.5 0
58.69 1 0 0.5 0
55.85 2 0 0.444444 0.00925925
58.69 1 0.0833333 0.444444 0.00925925
58.69 1 0.125 0.361111 0.00925925
55.85 2 0.0416667 0.361111 0.00925925
58.69 1 0.208333 0.416667 0
58.69 1 0.25 0.5 0
58.69 1 0.166667 0.5 0
55.85 2 0.166667 0.444444 0.00925925
58.69 1 0.25 0.444444 0.00925925
55.85 2 0.208333 0.361111 0.00925925
58.69 1 0.291667 0.416667 0
55.85 2 0.291667 0.361111 0.00925925
58.69 1 0.375 0.416667 0
55.85 2 0.416667 0.5 0
58.69 1 0.333333 0.5 0
58.69 1 0.333333 0.444444 0.00925925
